0,21,20061,15,20,202107
1,16,46291,49,185,202107
0,16,46291,165,621,202107
1,17,45059,85,37,202107
0,17,45059,1190,57,202107
0,15,44049,506,702,202107
1,15,44049,226,321,202107
0,0,45119,3,0,202107
1,0,45119,2,0,202107
0,6,45059,83,440,202107
1,6,45059,34,114,202107
0,14,21191,52,180,202107
1,14,21191,41,68,202107
0,0,44999,1,0,202107
1,0,44999,2,1,202107
1,0,46291,5,41,202107
0,0,46291,10,64,202107
0,12,43419,2298,2530,202107
1,12,43419,1185,1601,202107
1,20,28239,89,32,202107
0,20,28239,219,58,202107
1,17,21011,58,412,202107
0,17,21011,120,499,202107
0,8,44019,422,224,202107
1,8,44019,93,9,202107
0,0,28309,2,0,202107
0,18,46029,15,159,202107
1,18,46029,4,67,202107
1,12,45079,92,360,202107
0,12,45079,209,818,202107
0,8,45139,10320,2147,202107
1,8,45139,2423,937,202107
0,22,22009,30657,10175,202107
1,22,22009,15111,4247,202107
1,19,45099,14,39,202107
0,19,45099,14,85,202107
0,13,21021,5,14,202107
1,13,21021,4,12,202107
1,11,43341,526,210,202107
0,11,43341,864,366,202107
1,7,43089,56,93,202107
0,7,43089,671,1841,202107
0,8,21681,329,677,202107
1,8,21681,91,133,202107
0,22,44049,165,177,202107
1,22,44049,58,74,202107
0,20,46209,40,241,202107
1,20,46209,25,90,202107
0,13,43191,763,746,202107
1,13,43191,455,386,202107
0,8,43119,593,372,202107
1,8,43119,127,169,202107
0,22,28269,9,13,202107
1,22,28269,6,20,202107
1,18,46209,47,114,202107
0,18,46209,132,439,202107
0,0,21021,0,1,202107
1,0,21021,1,2,202107
0,21,43029,32,39,202107
1,21,43029,12,13,202107
1,17,46039,40,19,202107
0,17,46039,62,10,202107
0,9,43119,291,250,202107
1,9,43119,104,138,202107
0,15,46181,837,1911,202107
1,15,46181,342,654,202107
1,7,45129,154,6,202107
0,7,45129,282,5,202107
1,7,43631,7,12,202107
0,7,43631,66,75,202107
0,11,43029,259,102,202107
1,11,43029,131,44,202107
0,7,46199,770,443,202107
1,7,46199,98,93,202107
0,18,46039,106,20,202107
1,18,46039,66,15,202107
1,19,46291,56,206,202107
0,19,46291,73,919,202107
0,9,21211,258,202,202107
1,9,21211,107,52,202107
1,19,43201,129,104,202107
0,19,43201,220,238,202107
1,19,46029,23,6,202107
0,19,46029,31,7,202107
0,0,28249,81,12,202107
1,0,28249,46,8,202107
1,23,45119,2,0,202107
0,23,45119,2,1,202107
1,13,28289,493,486,202107
0,13,28289,943,1134,202107
0,13,45019,66,23,202107
1,13,45019,25,15,202107
1,18,43119,76,196,202107
0,18,43119,224,600,202107
1,10,21021,5,10,202107
0,10,21021,23,26,202107
0,7,43119,665,557,202107
1,7,43119,74,169,202107
0,22,43059,132,102,202107
1,22,43059,63,25,202107
1,11,28309,26,12,202107
0,11,28309,41,30,202107
1,16,43631,19,5,202107
0,16,43631,132,46,202107
1,12,45139,926,280,202107
0,12,45139,1385,681,202107
0,23,43401,144,275,202107
1,23,43401,73,134,202107
1,7,46009,11041,11672,202107
0,7,46009,64024,63665,202107
1,10,43069,351,788,202107
0,10,43069,596,1193,202107
1,1,21691,0,2,202107
0,1,21691,0,3,202107
0,16,43181,1849,3204,202107
1,16,43181,553,787,202107
1,22,45139,198,133,202107
0,22,45139,446,335,202107
0,10,43171,1119,425,202107
1,10,43171,593,296,202107
0,8,43099,372,457,202107
1,8,43099,73,64,202107
1,8,45119,2,7,202107
0,8,45119,6,40,202107
1,19,44059,87,122,202107
0,19,44059,242,479,202107
0,20,46119,448,573,202107
1,20,46119,248,222,202107
1,10,45019,20,6,202107
0,10,45019,55,26,202107
1,21,28239,50,17,202107
0,21,28239,96,53,202107
0,7,20061,32,648,202107
1,7,20061,8,63,202107
1,18,44019,33,22,202107
0,18,44019,83,74,202107
1,19,28309,31,11,202107
0,19,28309,163,30,202107
0,9,45019,53,19,202107
1,9,45019,26,8,202107
1,9,45029,68,72,202107
0,9,45029,173,165,202107
1,9,28289,468,575,202107
0,9,28289,1304,1154,202107
1,10,43631,15,7,202107
0,10,43631,58,11,202107
0,8,45039,11,48,202107
1,8,45039,7,13,202107
0,23,43631,3,1,202107
1,23,43631,2,2,202107
0,6,21191,74,23,202107
1,6,21191,9,12,202107
0,22,45059,143,115,202107
1,22,45059,46,46,202107
1,10,46059,36,17,202107
0,10,46059,104,107,202107
0,13,44029,2944,2965,202107
1,13,44029,1284,1717,202107
0,21,21691,22,405,202107
1,21,21691,13,170,202107
1,5,28259,0,11,202107
0,5,28259,0,37,202107
1,22,46039,30,24,202107
0,22,46039,62,108,202107
1,10,44019,49,12,202107
0,10,44019,102,39,202107
1,15,43531,266,352,202107
0,15,43531,448,1128,202107
0,7,21191,273,84,202107
1,7,21191,34,21,202107
1,6,44999,2,5,202107
0,6,44999,13,25,202107
1,7,21681,115,151,202107
0,7,21681,1113,2461,202107
1,19,28269,9,18,202107
0,19,28269,22,41,202107
0,15,46709,113,289,202107
1,15,46709,58,88,202107
1,11,44029,1199,1605,202107
0,11,44029,2002,2928,202107
0,21,45139,554,1295,202107
1,21,45139,298,588,202107
0,1,45059,2,0,202107
1,1,45059,6,3,202107
0,9,43089,210,142,202107
1,9,43089,98,89,202107
1,9,44049,212,509,202107
0,9,44049,493,909,202107
0,0,43059,9,6,202107
1,0,43059,4,2,202107
1,5,28299,132,141,202107
0,5,28299,658,510,202107
1,1,46009,147,93,202107
0,1,46009,281,120,202107
0,18,44069,465,735,202107
1,18,44069,174,136,202107
0,7,43401,2464,2178,202107
1,7,43401,328,304,202107
0,8,28309,269,323,202107
1,8,28309,11,10,202107
0,12,21211,397,225,202107
1,12,21211,222,89,202107
1,19,28299,450,712,202107
0,19,28299,1172,2258,202107
1,15,45129,115,3,202107
0,15,45129,158,16,202107
0,8,28269,202,61,202107
1,8,28269,45,32,202107
1,10,46009,11664,17376,202107
0,10,46009,23076,30171,202107
0,0,28299,18,63,202107
1,0,28299,12,34,202107
1,23,21171,5,35,202107
0,23,21171,17,108,202107
0,18,44049,686,1196,202107
1,18,44049,209,414,202107
1,20,45119,8,1,202107
0,20,45119,10,3,202107
1,15,44069,195,85,202107
0,15,44069,362,178,202107
1,20,46009,19700,11440,202107
0,20,46009,45739,24120,202107
1,11,44049,287,503,202107
0,11,44049,510,690,202107
0,23,46709,15,137,202107
1,23,46709,7,90,202107
1,8,28259,9,118,202107
0,8,28259,78,374,202107
0,0,43029,1,1,202107
1,0,43029,4,1,202107
0,23,28239,30,17,202107
1,23,28239,19,6,202107
0,17,43401,1250,1172,202107
1,17,43401,335,354,202107
1,19,22491,39,546,202107
0,19,22491,72,1621,202107
0,22,22491,28,443,202107
1,22,22491,18,224,202107
0,17,28289,982,1181,202107
1,17,28289,398,452,202107
1,23,46039,11,4,202107
0,23,46039,29,2,202107
1,1,45099,0,1,202107
0,8,21201,19,36,202107
1,8,21201,0,4,202107
0,23,21201,3,2,202107
1,23,21201,0,1,202107
1,10,21191,43,30,202107
0,10,21191,76,94,202107
0,7,44069,1324,964,202107
1,7,44069,226,112,202107
1,11,43631,20,16,202107
0,11,43631,40,18,202107
1,0,43181,42,140,202107
0,0,43181,31,202,202107
0,13,46039,31,32,202107
1,13,46039,20,13,202107
0,14,43171,955,1169,202107
1,14,43171,484,481,202107
1,0,46039,0,1,202107
1,15,43119,84,161,202107
0,15,43119,144,471,202107
0,10,21011,39,132,202107
1,10,21011,33,138,202107
0,23,43099,20,20,202107
1,23,43099,11,13,202107
0,0,21171,4,25,202107
1,0,21171,1,9,202107
0,13,44069,416,264,202107
1,13,44069,200,73,202107
0,0,46049,1,0,202107
1,13,22491,27,547,202107
0,13,22491,43,1105,202107
1,14,21021,9,3,202107
0,14,21021,14,13,202107
0,5,43341,467,42,202107
1,5,43341,36,4,202107
0,23,46091,7,0,202107
1,23,46091,7,1,202107
1,11,43059,289,215,202107
0,11,43059,318,614,202107
0,12,46119,1069,772,202107
1,12,46119,539,330,202107
1,23,21021,1,2,202107
0,23,21021,5,5,202107
1,15,43631,9,9,202107
0,15,43631,54,15,202107
1,14,45079,66,106,202107
0,14,45079,171,213,202107
0,15,45079,255,175,202107
1,15,45079,106,123,202107
0,23,28269,5,11,202107
1,23,28269,7,5,202107
0,15,43171,783,1411,202107
1,15,43171,484,513,202107
0,17,21211,2428,299,202107
1,17,21211,217,75,202107
0,14,44999,19,20,202107
1,14,44999,5,7,202107
1,19,46049,4,2,202107
0,19,46049,54,1,202107
1,11,46009,13786,18048,202107
0,11,46009,23707,29912,202107
0,20,46199,159,972,202107
1,20,46199,68,395,202107
1,9,44029,1066,1794,202107
0,9,44029,2534,3930,202107
1,15,43453,34,67,202107
0,15,43453,97,149,202107
0,18,28259,43,118,202107
1,18,28259,25,53,202107
0,13,43109,185,168,202107
1,13,43109,48,56,202107
1,17,44029,1248,1592,202107
0,17,44029,3348,4966,202107
1,10,46119,650,312,202107
0,10,46119,1211,740,202107
0,18,45109,12,27,202107
1,18,45109,6,7,202107
1,6,43401,266,162,202107
0,6,43401,1756,885,202107
1,1,22491,0,5,202107
0,1,22491,0,18,202107
1,0,44019,4,0,202107
0,0,44019,4,1,202107
0,16,43059,257,233,202107
1,16,43059,194,186,202107
1,18,21021,8,10,202107
0,18,21021,46,34,202107
1,0,21201,0,2,202107
1,22,43069,174,85,202107
0,22,43069,405,207,202107
1,21,43181,381,712,202107
0,21,43181,835,1686,202107
0,15,43069,1192,921,202107
1,15,43069,365,504,202107
1,13,45039,40,24,202107
0,13,45039,35,21,202107
1,8,45029,136,128,202107
0,8,45029,292,459,202107
0,18,43419,4714,4218,202107
1,18,43419,1279,1428,202107
0,15,21011,49,272,202107
1,15,21011,48,225,202107
1,14,44049,251,409,202107
0,14,44049,502,799,202107
1,13,21691,76,164,202107
0,13,21691,93,409,202107
1,17,45029,96,104,202107
0,17,45029,386,446,202107
0,10,43341,745,340,202107
1,10,43341,454,194,202107
0,21,43401,387,583,202107
1,21,43401,156,246,202107
0,1,43419,10,0,202107
1,1,43419,2,0,202107
1,14,46291,78,184,202107
0,14,46291,134,604,202107
0,0,43109,13,6,202107
1,0,43109,3,1,202107
1,7,43109,33,84,202107
0,7,43109,205,1660,202107
0,0,44049,15,33,202107
1,0,44049,12,27,202107
0,20,44049,315,508,202107
1,20,44049,146,213,202107
0,13,43631,22,3,202107
1,13,43631,25,4,202107
1,5,45099,2,14,202107
0,5,45099,9,54,202107
1,23,43453,16,22,202107
0,23,43453,15,39,202107
0,8,44999,18,130,202107
1,8,44999,2,18,202107
1,7,43531,314,96,202107
0,7,43531,1968,1199,202107
1,8,46009,11953,13357,202107
0,8,46009,49206,47687,202107
0,21,21191,25,84,202107
1,21,21191,12,37,202107
1,8,45049,42,77,202107
0,8,45049,66,255,202107
0,23,21191,2,63,202107
1,23,21191,1,21,202107
1,16,21201,4,7,202107
0,16,21201,39,18,202107
0,12,21681,212,413,202107
1,12,21681,188,224,202107
1,0,45069,6,8,202107
0,0,45069,21,15,202107
0,23,44029,672,639,202107
1,23,44029,360,342,202107
0,19,45039,106,107,202107
1,19,45039,50,69,202107
0,22,46049,6,0,202107
1,22,46049,2,1,202107
1,16,46049,13,3,202107
0,16,46049,118,4,202107
0,18,21271,138,205,202107
1,18,21271,55,20,202107
1,18,43531,308,529,202107
0,18,43531,854,2126,202107
0,13,45129,96,7,202107
1,13,45129,46,1,202107
0,8,43191,1113,459,202107
1,8,43191,376,213,202107
0,0,45079,18,281,202107
1,0,45079,22,136,202107
0,10,46029,7,6,202107
1,10,46029,10,5,202107
1,22,46059,43,14,202107
0,22,46059,154,40,202107
1,22,45129,18,2,202107
0,22,45129,40,7,202107
0,19,46039,182,30,202107
1,19,46039,60,10,202107
0,11,46181,1049,601,202107
1,11,46181,617,392,202107
0,7,46029,52,41,202107
1,7,46029,9,16,202107
1,21,46049,3,0,202107
0,21,46049,16,3,202107
0,6,43181,3834,934,202107
1,6,43181,546,177,202107
1,21,43191,143,421,202107
0,21,43191,215,818,202107
1,5,28269,0,1,202107
0,5,28269,0,1,202107
1,17,45129,113,5,202107
0,17,45129,145,11,202107
0,11,21171,104,195,202107
1,11,21171,43,76,202107
1,19,45119,14,3,202107
0,19,45119,24,8,202107
0,20,21681,119,728,202107
1,20,21681,90,283,202107
0,1,46199,2,4,202107
1,5,43201,0,1,202107
0,5,43201,1,2,202107
1,13,22009,22274,23495,202107
0,13,22009,45816,43347,202107
1,19,43059,258,136,202107
0,19,43059,306,304,202107
1,5,43191,21,4,202107
0,5,43191,298,21,202107
0,7,21691,335,1861,202107
1,7,21691,30,291,202107
1,0,46091,1,0,202107
1,1,44029,2,18,202107
0,1,44029,16,46,202107
0,20,46039,86,14,202107
1,20,46039,38,8,202107
0,12,43341,1516,504,202107
1,12,43341,450,195,202107
0,18,43631,107,31,202107
1,18,43631,24,7,202107
1,16,21011,53,308,202107
0,16,21011,100,311,202107
0,6,46091,34,15,202107
1,6,46091,10,5,202107
1,19,43069,308,263,202107
0,19,43069,849,645,202107
1,7,45119,2,40,202107
0,7,45119,3,129,202107
1,20,45109,0,8,202107
0,20,45109,1,5,202107
1,11,21271,43,21,202107
0,11,21271,141,69,202107
1,21,46119,325,137,202107
0,21,46119,651,377,202107
1,11,43401,456,395,202107
0,11,43401,1061,1152,202107
1,5,28279,1,1,202107
0,5,28279,11,3,202107
0,13,28239,329,362,202107
1,13,28239,148,160,202107
0,22,43029,23,30,202107
1,22,43029,15,16,202107
1,6,28299,652,634,202107
0,6,28299,3488,2254,202107
1,22,43631,3,2,202107
0,22,43631,5,9,202107
0,20,45039,108,76,202107
1,20,45039,43,32,202107
0,14,46029,6,26,202107
1,14,46029,4,4,202107
0,7,28269,238,61,202107
1,7,28269,33,22,202107
0,11,43109,93,130,202107
1,11,43109,67,67,202107
0,15,28249,1081,1021,202107
1,15,28249,545,469,202107
1,18,21191,41,75,202107
0,18,21191,87,263,202107
1,15,22009,21767,19871,202107
0,15,22009,55483,49494,202107
0,10,46181,1113,648,202107
1,10,46181,687,356,202107
1,10,44059,303,71,202107
0,10,44059,481,147,202107
0,15,21021,15,20,202107
1,15,21021,6,9,202107
1,22,28249,222,78,202107
0,22,28249,510,232,202107
0,22,45029,26,39,202107
1,22,45029,10,22,202107
1,8,20081,18,52,202107
0,8,20081,92,464,202107
1,7,20081,25,32,202107
0,7,20081,102,268,202107
1,21,43341,282,223,202107
0,21,43341,547,399,202107
0,11,46199,256,318,202107
1,11,46199,128,203,202107
0,14,28239,303,293,202107
1,14,28239,129,114,202107
1,21,28299,288,514,202107
0,21,28299,611,1132,202107
0,21,46029,3,2,202107
1,21,46029,2,2,202107
0,6,22009,61201,79285,202107
1,6,22009,10689,16012,202107
0,0,45039,11,3,202107
1,0,45039,3,1,202107
1,18,46199,93,341,202107
0,18,46199,299,1476,202107
0,7,45059,184,1596,202107
1,7,45059,94,132,202107
0,22,43049,34,80,202107
1,22,43049,28,34,202107
0,20,43201,147,142,202107
1,20,43201,83,62,202107
1,7,45019,15,7,202107
0,7,45019,69,45,202107
1,18,43109,66,49,202107
0,18,43109,382,179,202107
1,6,46181,615,106,202107
0,6,46181,3771,318,202107
0,14,45019,64,29,202107
1,14,45019,39,12,202107
1,22,45049,4,9,202107
0,22,45049,36,22,202107
1,0,45049,2,1,202107
0,0,45049,1,1,202107
1,15,46091,19,3,202107
0,15,46091,16,1,202107
1,23,45069,52,69,202107
0,23,45069,102,150,202107
1,21,45079,18,103,202107
0,21,45079,98,182,202107
0,11,45099,31,34,202107
1,11,45099,18,15,202107
